posting_year,country,region,industry,seniority_level,risk_category,avg_salary_usd,median_salary_usd,avg_ai_intensity,avg_automation_risk,avg_displacement_risk,job_count,pct_ai_mentioned,unique_job_titles
2018,Malaysia,Southeast Asia,Retail,Lead,LOW,,,0.06,,4.84,1,0.0,1
2018,Mexico,North America,Education,Mid,LOW,,,0.06,,79549.0,1,0.0,1
2018,Mexico,North America,Energy,Junior,HIGH,,,0.05,93149.0,0.88,1,0.0,1
2018,Mexico,North America,Energy,Junior,LOW,,,0.02,,78430.0,2,50.0,2
2018,Mexico,North America,Government,Mid,LOW,,,0.17,,,1,0.0,1
2018,Mexico,North America,Healthcare,Executive,HIGH,,,0.07,88624.0,0.74,1,0.0,1
2018,Mexico,North America,Healthcare,Intern,LOW,,,0.11,,,1,0.0,1
2018,Mexico,North America,Manufacturing,Intern,LOW,,,,,120423.0,1,100.0,1
2018,Mexico,North America,Retail,Junior,LOW,,,0.11,,1.99,1,0.0,1
2018,Mexico,North America,Retail,Lead,LOW,,,0.15,,-1.29,1,0.0,1
2018,Mexico,North America,Tech,Mid,LOW,,,,,,1,100.0,1
2018,Morocco,Africa,Energy,Lead,LOW,0.89,0.89,,,,1,100.0,1
2018,Morocco,Africa,Manufacturing,Executive,LOW,,,0.06,,24255.0,1,0.0,1
2018,Nepal,South Asia,Government,Lead,LOW,,,0.06,,26628.0,1,0.0,1
2018,Nepal,South Asia,Government,Mid,LOW,,,,,,1,100.0,1
2018,Nepal,South Asia,Healthcare,Senior,LOW,,,,,,1,100.0,1
2018,Nepal,South Asia,Tech,Intern,LOW,0.8,0.8,,,,1,100.0,1
2018,Netherlands,Europe,Government,Lead,LOW,,,0.81,,,1,100.0,1
2018,Netherlands,Europe,Government,Mid,LOW,,,0.04,,,1,0.0,1
2018,Netherlands,Europe,Healthcare,Lead,LOW,,,,,,1,100.0,1
2018,New Zealand,Oceania,Agriculture,Intern,LOW,,,0.1,,0.42,1,0.0,1
2018,New Zealand,Oceania,Agriculture,Junior,LOW,,,,,,1,100.0,1
2018,New Zealand,Oceania,Education,Junior,LOW,,,,,,1,100.0,1
2018,New Zealand,Oceania,Education,Mid,LOW,,,,,,1,100.0,1
2018,New Zealand,Oceania,Energy,Junior,LOW,0.84,0.84,,,,1,100.0,1
2018,New Zealand,Oceania,Energy,Lead,LOW,,,0.49,,14.41,1,100.0,1
2018,New Zealand,Oceania,Finance,Senior,LOW,,,,,,1,100.0,1
2018,New Zealand,Oceania,Healthcare,Intern,LOW,,,,,,1,100.0,1
2018,New Zealand,Oceania,Manufacturing,Senior,HIGH,,,0.03,91363.0,0.65,1,0.0,1
2018,New Zealand,Oceania,Retail,Executive,HIGH,,,0.16,85554.0,0.82,1,0.0,1
2018,New Zealand,Oceania,Retail,Junior,HIGH,,,0.03,78304.0,0.83,1,0.0,1
2018,New Zealand,Oceania,Retail,Junior,LOW,,,0.16,,-0.04,1,0.0,1
2018,New Zealand,Oceania,Retail,Lead,LOW,,,,,,1,100.0,1
2018,New Zealand,Oceania,Retail,Mid,LOW,,,0.11,,1.61,1,0.0,1
2018,New Zealand,Oceania,Tech,Intern,LOW,0.51,0.51,,,,1,100.0,1
2018,Nigeria,Africa,Agriculture,Intern,LOW,,,,,,1,100.0,1
2018,Nigeria,Africa,Education,Executive,HIGH,,,0.03,23009.0,0.75,1,0.0,1
2018,Nigeria,Africa,Education,Intern,LOW,,,0.04,,2.63,1,0.0,1
2018,Nigeria,Africa,Energy,Lead,LOW,,,0.71,,,1,100.0,1
2018,Nigeria,Africa,Manufacturing,Intern,LOW,,,0.17,,1.47,1,0.0,1
2018,Nigeria,Africa,Manufacturing,Lead,HIGH,,,0.34,28941.0,0.535,2,50.0,2
2018,Nigeria,Africa,Retail,Intern,LOW,,,,,27918.0,1,100.0,1
2018,Pakistan,South Asia,Agriculture,Lead,LOW,,,0.75,,,1,100.0,1
2018,Pakistan,South Asia,Energy,Junior,HIGH,,,0.2,22064.0,0.67,1,0.0,1
2018,Pakistan,South Asia,Finance,Executive,LOW,,,,,,1,100.0,1
2018,Pakistan,South Asia,Finance,Lead,LOW,,,0.63,,,1,100.0,1
2018,Pakistan,South Asia,Government,Lead,LOW,,,0.17,,,1,0.0,1
2018,Pakistan,South Asia,Manufacturing,Mid,HIGH,,,0.0,21966.0,0.72,1,0.0,1
2018,Pakistan,South Asia,Retail,Lead,HIGH,,,0.87,38613.0,0.36,1,100.0,1
2018,Peru,South America,Agriculture,Executive,LOW,,,0.17,,-0.3,1,0.0,1
2018,Peru,South America,Education,Mid,LOW,,,0.11,,,1,0.0,1
2018,Peru,South America,Government,Lead,HIGH,,,0.63,53486.0,0.29,1,100.0,1
2018,Peru,South America,Government,Senior,HIGH,,,0.11,39004.0,0.85,1,0.0,1
2018,Peru,South America,Retail,Junior,LOW,,,0.045,,41614.0,2,0.0,2
2018,Philippines,Southeast Asia,Education,Mid,HIGH,,,0.41,48739.0,0.35,1,100.0,1
2018,Philippines,Southeast Asia,Finance,Mid,LOW,,,,,57051.0,1,100.0,1
2018,Philippines,Southeast Asia,Government,Junior,LOW,,,0.18,,4.94,1,0.0,1
2018,Philippines,Southeast Asia,Retail,Mid,LOW,0.44,0.44,,,,1,100.0,1
2018,Philippines,Southeast Asia,Tech,Executive,LOW,,,0.07,,37096.0,1,0.0,1
2018,Poland,Europe,Agriculture,Senior,LOW,,,0.02,,78547.0,1,0.0,1
2018,Poland,Europe,Healthcare,Intern,LOW,,,0.11,,74504.0,1,0.0,1
2018,Poland,Europe,Healthcare,Junior,LOW,,,0.14,,3.06,1,0.0,1
2018,Qatar,Middle East,Finance,Senior,LOW,,,0.18,,,1,0.0,1
2018,Qatar,Middle East,Manufacturing,Intern,LOW,0.65,0.65,,,,1,100.0,1
2018,Qatar,Middle East,Manufacturing,Senior,HIGH,,,0.17,56233.0,0.73,1,0.0,1
2018,Qatar,Middle East,Retail,Executive,LOW,0.72,0.72,,,,1,100.0,1
2018,Saudi Arabia,Middle East,Agriculture,Lead,HIGH,,,0.81,96635.0,0.12,1,100.0,1
2018,Saudi Arabia,Middle East,Finance,Executive,LOW,0.91,0.91,,,,1,100.0,1
2018,Saudi Arabia,Middle East,Finance,Intern,LOW,,,,,,1,100.0,1
2018,Saudi Arabia,Middle East,Finance,Junior,HIGH,,,0.12,66948.0,0.83,1,0.0,1
2018,Saudi Arabia,Middle East,Finance,Senior,LOW,,,0.1,,71138.0,1,0.0,1
2018,Saudi Arabia,Middle East,Government,Intern,LOW,,,0.06,,,1,0.0,1
2018,Saudi Arabia,Middle East,Healthcare,Intern,LOW,,,,,,1,100.0,1
2018,Singapore,Southeast Asia,Agriculture,Executive,LOW,0.42,0.42,,,,1,100.0,1
2018,Singapore,Southeast Asia,Finance,Executive,LOW,,,,,,1,100.0,1
2018,Singapore,Southeast Asia,Government,Lead,HIGH,,,0.14,32407.0,0.73,1,0.0,1
2018,Singapore,Southeast Asia,Tech,Senior,LOW,,,0.05,,4.17,1,0.0,1
2018,South Africa,Africa,Agriculture,Senior,LOW,,,0.12,,,1,0.0,1
2018,South Africa,Africa,Finance,Executive,LOW,,,0.01,,,1,0.0,1
2018,South Africa,Africa,Government,Junior,HIGH,,,0.03,25347.0,0.88,1,0.0,1
2018,South Africa,Africa,Government,Mid,HIGH,,,0.18,21661.0,0.85,1,0.0,1
2018,South Africa,Africa,Healthcare,Intern,HIGH,,,0.08,19360.0,0.78,1,0.0,1
2018,South Africa,Africa,Healthcare,Mid,LOW,,,0.1,,,1,0.0,1
2018,South Africa,Africa,Manufacturing,Intern,LOW,,,0.13,,24551.0,1,0.0,1
2018,South Africa,Africa,Manufacturing,Senior,LOW,0.74,0.74,,,,1,100.0,1
2018,South Africa,Africa,Retail,Intern,LOW,,,0.6,,,1,100.0,1
2018,South Africa,Africa,Tech,Lead,LOW,,,,,,1,100.0,1
2018,South Korea,East Asia,Education,Executive,LOW,,,0.19,,,1,0.0,1
2018,South Korea,East Asia,Education,Lead,LOW,,,0.09,,64590.0,1,0.0,1
2018,South Korea,East Asia,Energy,Executive,LOW,,,0.16,,37743.5,2,0.0,2
2018,South Korea,East Asia,Energy,Junior,LOW,,,0.07,,-2.84,1,0.0,1
2018,South Korea,East Asia,Finance,Executive,LOW,,,0.08,,1.87,1,0.0,1
2018,South Korea,East Asia,Government,Intern,LOW,0.86,0.86,,,,1,100.0,1
2018,South Korea,East Asia,Government,Lead,LOW,,,,,,1,100.0,1
2018,South Korea,East Asia,Retail,Executive,LOW,,,,,,1,100.0,1
2018,South Korea,East Asia,Tech,Junior,LOW,,,0.03,,,1,0.0,1
2018,South Korea,East Asia,Tech,Lead,LOW,,,0.85,,,1,100.0,1
2018,Spain,Europe,Finance,Lead,LOW,,,,,,1,100.0,1
2018,Sri Lanka,South Asia,Agriculture,Intern,LOW,,,0.0,,,1,0.0,1
2018,Sri Lanka,South Asia,Energy,Executive,LOW,,,0.17,,,1,0.0,1
2018,Sri Lanka,South Asia,Energy,Intern,LOW,0.72,0.72,,,,1,100.0,1
2018,Sri Lanka,South Asia,Government,Intern,LOW,,,0.18,,23165.0,1,0.0,1
2018,Sri Lanka,South Asia,Government,Junior,LOW,,,0.2,,3.14,1,0.0,1
2018,Sri Lanka,South Asia,Healthcare,Junior,HIGH,,,0.13,25390.0,0.61,1,0.0,1
2018,Sri Lanka,South Asia,Healthcare,Mid,HIGH,,,0.08,22560.0,0.88,1,0.0,1
2018,Sri Lanka,South Asia,Healthcare,Mid,LOW,,,,,,1,100.0,1
2018,Sri Lanka,South Asia,Tech,Executive,HIGH,,,0.03,25704.0,0.63,1,0.0,1
2018,Sweden,Europe,Education,Executive,LOW,0.81,0.81,,,,1,100.0,1
2018,Sweden,Europe,Government,Intern,LOW,,,0.17,,,1,0.0,1
2018,Sweden,Europe,Healthcare,Senior,HIGH,,,0.02,64899.0,0.89,1,0.0,1
2018,Sweden,Europe,Retail,Lead,LOW,0.93,0.93,,,,1,100.0,1
2018,Sweden,Europe,Retail,Mid,LOW,,,0.12,,-4.04,1,0.0,1
2018,Sweden,Europe,Tech,Executive,LOW,,,,,,1,100.0,1
2018,Taiwan,East Asia,Energy,Junior,LOW,,,,,93047.0,1,100.0,1
2018,Taiwan,East Asia,Government,Lead,LOW,,,0.1,,66431.0,1,0.0,1
2018,Taiwan,East Asia,Manufacturing,Senior,LOW,,,,,,1,100.0,1
2018,Taiwan,East Asia,Retail,Lead,LOW,0.47,0.47,,,,1,100.0,1
2018,Thailand,Southeast Asia,Tech,Intern,LOW,0.87,0.87,0.59,,59589.0,2,100.0,2
2018,UAE,Middle East,Agriculture,Lead,HIGH,,,0.09,64488.0,0.82,1,0.0,1
2018,UAE,Middle East,Education,Junior,LOW,,,0.05,,,1,0.0,1
2018,UAE,Middle East,Finance,Mid,LOW,,,0.14,,53774.0,1,0.0,1
2018,UAE,Middle East,Government,Executive,HIGH,,,0.09,70160.0,0.61,1,0.0,1
2018,UAE,Middle East,Government,Lead,LOW,,,0.16,,58438.0,1,0.0,1
2018,United Kingdom,Europe,Government,Lead,LOW,,,0.18,,,1,0.0,1
2018,United Kingdom,Europe,Healthcare,Senior,LOW,,,0.04,,,1,0.0,1
2018,United States,North America,Agriculture,Executive,LOW,,,0.01,,,1,0.0,1
2018,United States,North America,Agriculture,Junior,LOW,,,0.16,,,1,0.0,1
2018,United States,North America,Agriculture,Mid,HIGH,,,0.03,86042.0,0.89,1,0.0,1
2018,United States,North America,Agriculture,Mid,LOW,,,0.87,,138490.0,1,100.0,1
2018,United States,North America,Finance,Intern,HIGH,,,0.17,89247.0,0.77,1,0.0,1
2018,United States,North America,Finance,Intern,LOW,,,0.16,,78076.0,1,0.0,1
2018,United States,North America,Finance,Lead,LOW,,,,,,1,100.0,1
2018,United States,North America,Government,Intern,LOW,,,0.08,,,1,0.0,1
2018,United States,North America,Government,Senior,LOW,,,,,,1,100.0,1
2018,United States,North America,Manufacturing,Junior,LOW,,,0.04,,,1,0.0,1
2018,United States,North America,Tech,Junior,LOW,,,0.64,,6.0,1,100.0,1
2018,Vietnam,Southeast Asia,Education,Executive,LOW,,,0.11,,,1,0.0,1
2018,Vietnam,Southeast Asia,Finance,Senior,LOW,0.59,0.59,0.07,,1.83,2,50.0,2
2018,Vietnam,Southeast Asia,Government,Junior,HIGH,,,0.14,34024.0,0.86,1,0.0,1
2018,Vietnam,Southeast Asia,Manufacturing,Junior,LOW,,,0.08,,,1,0.0,1
2018,Vietnam,Southeast Asia,Retail,Executive,LOW,,,0.01,,35746.0,1,0.0,1
2018,Vietnam,Southeast Asia,Tech,Executive,LOW,,,0.15,,,1,0.0,1
2018,Vietnam,Southeast Asia,Tech,Senior,LOW,,,0.02,,-2.4,1,0.0,1
2019,Argentina,South America,Agriculture,Executive,LOW,,,,,,1,100.0,1
2019,Argentina,South America,Education,Mid,LOW,,,,,,1,100.0,1
2019,Argentina,South America,Finance,Executive,LOW,0.42,0.42,,,,1,100.0,1
2019,Argentina,South America,Finance,Intern,LOW,,,,,,1,100.0,1
2019,Argentina,South America,Finance,Junior,LOW,,,0.16,,-0.21,1,0.0,1
2019,Argentina,South America,Finance,Lead,LOW,,,0.2,,-0.44,1,0.0,1
2019,Argentina,South America,Finance,Mid,LOW,,,,,,1,100.0,1
2019,Argentina,South America,Finance,Senior,LOW,,,,,,1,100.0,1
2019,Argentina,South America,Government,Executive,HIGH,,,0.49,60267.0,0.39,1,100.0,1
2019,Argentina,South America,Healthcare,Junior,LOW,,,0.16,,,1,0.0,1
2019,Argentina,South America,Manufacturing,Lead,LOW,,,0.05,,-1.1,1,0.0,1
2019,Argentina,South America,Tech,Junior,LOW,,,0.01,,,1,0.0,1
2019,Argentina,South America,Tech,Lead,LOW,0.83,0.83,,,,1,100.0,1
2019,Australia,Oceania,Agriculture,Executive,LOW,,,0.17,,-4.28,1,0.0,1
2019,Australia,Oceania,Agriculture,Junior,LOW,,,0.09,,4.99,1,0.0,1
2019,Australia,Oceania,Agriculture,Lead,LOW,,,,,,1,100.0,1
2019,Australia,Oceania,Agriculture,Senior,LOW,,,0.19,,,1,0.0,1
2019,Australia,Oceania,Education,Junior,LOW,,,,,,1,100.0,1
2019,Australia,Oceania,Education,Mid,LOW,,,0.05,,81651.0,1,0.0,1
2019,Australia,Oceania,Energy,Junior,LOW,,,0.15,,0.48,1,0.0,1
2019,Australia,Oceania,Energy,Mid,LOW,,,,,,1,100.0,1
2019,Australia,Oceania,Finance,Intern,LOW,,,,,,1,100.0,1
2019,Australia,Oceania,Finance,Lead,HIGH,,,0.11,93718.0,0.64,1,0.0,1
2019,Australia,Oceania,Finance,Lead,LOW,0.4,0.4,,,,1,100.0,1
2019,Australia,Oceania,Government,Senior,LOW,,,0.11,,82372.0,1,0.0,1
2019,Australia,Oceania,Healthcare,Mid,LOW,,,0.11,,73713.0,1,0.0,1
2019,Australia,Oceania,Healthcare,Senior,HIGH,,,0.17,90009.0,0.74,1,0.0,1
2019,Australia,Oceania,Manufacturing,Mid,LOW,,,0.42,,9.34,1,100.0,1
2019,Australia,Oceania,Manufacturing,Senior,HIGH,,,0.07,84521.0,0.86,1,0.0,1
2019,Australia,Oceania,Retail,Executive,LOW,,,0.15,,85644.0,1,0.0,1
2019,Australia,Oceania,Retail,Lead,HIGH,,,0.19,77981.0,0.82,1,0.0,1
2019,Australia,Oceania,Retail,Senior,LOW,0.53,0.53,0.125,,36341.065,3,33.33,3
2019,Australia,Oceania,Tech,Mid,LOW,,,0.19,,,1,0.0,1
2019,Australia,Oceania,Tech,Senior,HIGH,,,0.02,90966.0,0.84,1,0.0,1
2019,Bangladesh,South Asia,Energy,Junior,LOW,,,0.18,,-3.56,1,0.0,1
2019,Bangladesh,South Asia,Energy,Mid,HIGH,,,0.82,36004.0,0.22,1,100.0,1
2019,Bangladesh,South Asia,Finance,Senior,LOW,,,0.16,,,1,0.0,1
2019,Bangladesh,South Asia,Manufacturing,Executive,HIGH,,,0.17,25640.0,0.6,1,0.0,1
2019,Brazil,South America,Energy,Intern,LOW,,,0.18,,48004.0,1,0.0,1
2019,Brazil,South America,Energy,Mid,LOW,,,0.18,,38797.0,1,0.0,1
2019,Brazil,South America,Tech,Mid,LOW,,,0.07,,-3.97,1,0.0,1
2019,Canada,North America,Agriculture,Intern,LOW,,,0.12,,,1,0.0,1
2019,Canada,North America,Energy,Mid,HIGH,,,0.115,96743.5,0.68,2,0.0,2
2019,Canada,North America,Finance,Intern,LOW,,,,,,1,100.0,1
2019,Canada,North America,Government,Mid,HIGH,,,0.15,94591.0,0.82,1,0.0,1
2019,Canada,North America,Government,Mid,LOW,,,0.12,,,1,0.0,1
2019,Canada,North America,Government,Senior,LOW,,,0.1,,2.63,1,0.0,1
2019,Canada,North America,Healthcare,Junior,LOW,,,0.56,,13.18,1,100.0,1
2019,Canada,North America,Manufacturing,Executive,LOW,,,0.02,,-0.4,1,0.0,1
2019,Canada,North America,Tech,Intern,LOW,,,,,,1,100.0,1
2019,Chile,South America,Energy,Executive,LOW,,,0.12,,49986.0,1,0.0,1
2019,Chile,South America,Energy,Intern,LOW,,,,,,1,100.0,1
2019,Chile,South America,Finance,Lead,LOW,,,0.04,,,1,0.0,1
2019,Chile,South America,Government,Intern,LOW,,,0.13,,,1,0.0,1
2019,Chile,South America,Retail,Executive,LOW,,,0.15,,1.39,1,0.0,1
2019,Chile,South America,Retail,Lead,LOW,0.88,0.88,,,,1,100.0,1
2019,Chile,South America,Tech,Senior,HIGH,,,0.09,39613.0,0.75,1,0.0,1
2019,China,East Asia,Agriculture,Junior,HIGH,,,0.12,61957.0,0.73,1,0.0,1
2019,China,East Asia,Education,Intern,LOW,,,,,,1,100.0,1
2019,China,East Asia,Energy,Senior,HIGH,,,0.11,64701.0,0.67,1,0.0,1
2019,China,East Asia,Finance,Lead,LOW,,,0.59,,13.8,1,100.0,1
2019,China,East Asia,Government,Junior,LOW,,,0.16,,,1,0.0,1
2019,China,East Asia,Retail,Mid,LOW,,,0.16,,74104.0,1,0.0,1
2019,China,East Asia,Tech,Mid,LOW,,,0.2,,,1,0.0,1
2019,Colombia,South America,Agriculture,Executive,LOW,,,0.15,,46301.0,1,0.0,1
2019,Colombia,South America,Agriculture,Mid,LOW,,,0.14,,,1,0.0,1
2019,Colombia,South America,Education,Lead,LOW,,,0.12,,,1,0.0,1
2019,Colombia,South America,Government,Executive,LOW,,,,,,1,100.0,1
2019,Colombia,South America,Government,Mid,HIGH,,,0.02,41611.0,0.67,1,0.0,1
2019,Colombia,South America,Healthcare,Intern,HIGH,,,0.04,42136.0,0.67,1,0.0,1
2019,Colombia,South America,Manufacturing,Executive,HIGH,,,0.08,45202.0,0.78,1,0.0,1
2019,Colombia,South America,Manufacturing,Executive,LOW,,,,,,1,100.0,1
2019,Colombia,South America,Manufacturing,Intern,LOW,,,,,,1,100.0,1
2019,Colombia,South America,Manufacturing,Lead,HIGH,,,0.16,48504.0,0.66,1,0.0,1
2019,Colombia,South America,Manufacturing,Mid,LOW,,,0.94,,12.1,1,100.0,1
2019,Colombia,South America,Retail,Junior,LOW,,,0.04,,-3.39,2,50.0,2
2019,Colombia,South America,Retail,Mid,LOW,,,0.09,,0.23,1,0.0,1
2019,Egypt,Africa,Agriculture,Intern,LOW,,,0.18,,22965.0,1,0.0,1
2019,Egypt,Africa,Education,Lead,LOW,,,,,,1,100.0,1
2019,Egypt,Africa,Finance,Executive,LOW,,,0.06,,-3.71,1,0.0,1
2019,Egypt,Africa,Government,Mid,LOW,,,,,,1,100.0,1
2019,Egypt,Africa,Government,Senior,LOW,,,0.06,,,1,0.0,1
2019,Egypt,Africa,Healthcare,Junior,LOW,,,,,,1,100.0,1
2019,Egypt,Africa,Retail,Intern,LOW,,,0.01,,25077.0,1,0.0,1
2019,Egypt,Africa,Retail,Mid,LOW,,,0.03,,,1,0.0,1
2019,Egypt,Africa,Tech,Intern,LOW,,,0.09,,,1,0.0,1
2019,France,Europe,Education,Executive,HIGH,,,0.09,65964.0,0.77,1,0.0,1
2019,France,Europe,Education,Executive,LOW,,,,,,1,100.0,1
2019,France,Europe,Tech,Senior,LOW,0.83,0.83,,,,1,100.0,1
2019,Germany,Europe,Agriculture,Executive,LOW,,,,,,1,100.0,1
2019,Germany,Europe,Education,Executive,LOW,,,0.13,,72482.0,1,0.0,1
2019,Germany,Europe,Energy,Junior,HIGH,,,0.16,73557.0,0.81,1,0.0,1
2019,Germany,Europe,Government,Executive,LOW,,,0.09,,4.25,1,0.0,1
2019,Germany,Europe,Healthcare,Junior,LOW,,,0.02,,78357.0,1,0.0,1
2019,Germany,Europe,Tech,Intern,LOW,,,0.09,,0.25,2,0.0,2
2019,Ghana,Africa,Agriculture,Senior,LOW,,,0.17,,20999.0,1,0.0,1
2019,Ghana,Africa,Education,Junior,LOW,,,,,,1,100.0,1
2019,Ghana,Africa,Government,Intern,LOW,,,,,,1,100.0,1
2019,Ghana,Africa,Tech,Executive,LOW,,,0.01,,,1,0.0,1
2019,India,South Asia,Education,Junior,LOW,,,0.02,,,1,0.0,1
2019,India,South Asia,Energy,Lead,LOW,,,0.0,,-3.15,1,0.0,1
2019,India,South Asia,Finance,Lead,LOW,,,0.15,,3.39,2,50.0,2
2019,India,South Asia,Healthcare,Intern,LOW,,,0.14,,,1,0.0,1
2019,India,South Asia,Manufacturing,Lead,HIGH,,,0.1,28621.0,0.86,1,0.0,1
2019,India,South Asia,Retail,Lead,LOW,0.48,0.48,,,,1,100.0,1
2019,India,South Asia,Retail,Senior,HIGH,,,0.06,23380.0,0.73,1,0.0,1
2019,India,South Asia,Tech,Senior,LOW,,,,,,1,100.0,1
2019,Indonesia,Southeast Asia,Agriculture,Intern,LOW,,,0.55,,,1,100.0,1
2019,Indonesia,Southeast Asia,Education,Executive,HIGH,,,0.18,42881.0,0.88,1,0.0,1
2019,Indonesia,Southeast Asia,Finance,Junior,LOW,0.55,0.55,0.05,,-0.92,2,50.0,2
2019,Indonesia,Southeast Asia,Government,Lead,HIGH,,,0.07,36941.0,0.84,1,0.0,1
2019,Indonesia,Southeast Asia,Retail,Senior,LOW,,,0.1,,,1,0.0,1
2019,Israel,Middle East,Agriculture,Executive,LOW,,,0.02,,-3.64,2,0.0,2
2019,Israel,Middle East,Finance,Senior,LOW,,,0.73,,,1,100.0,1
2019,Israel,Middle East,Government,Lead,LOW,,,,,,1,100.0,1
2019,Italy,Europe,Education,Mid,LOW,,,,,,1,100.0,1
2019,Italy,Europe,Energy,Junior,LOW,,,,,,1,100.0,1
2019,Italy,Europe,Finance,Executive,LOW,,,0.87,,16.23,1,100.0,1
2019,Italy,Europe,Finance,Mid,LOW,,,0.04,,4.54,1,0.0,1
2019,Italy,Europe,Government,Intern,LOW,,,0.02,,,1,0.0,1
2019,Italy,Europe,Tech,Mid,LOW,,,0.1,,,1,0.0,1
2019,Japan,East Asia,Agriculture,Lead,LOW,,,0.16,,66949.0,1,0.0,1
2019,Japan,East Asia,Education,Junior,LOW,,,0.07,,,1,0.0,1
2019,Japan,East Asia,Education,Mid,LOW,,,0.1,,,1,0.0,1
2019,Japan,East Asia,Energy,Mid,LOW,,,0.19,,0.51,1,0.0,1
2019,Japan,East Asia,Finance,Lead,LOW,,,,,,1,100.0,1
2019,Japan,East Asia,Finance,Mid,HIGH,,,0.45,105289.0,0.13,1,100.0,1
2019,Japan,East Asia,Finance,Senior,LOW,,,0.18,,,2,50.0,2
2019,Japan,East Asia,Government,Mid,LOW,,,0.0,,,1,0.0,1
2019,Japan,East Asia,Retail,Senior,LOW,,,,,,1,100.0,1
2019,Jordan,Middle East,Energy,Intern,LOW,0.94,0.94,,,,1,100.0,1
2019,Jordan,Middle East,Finance,Mid,LOW,,,0.2,,,1,0.0,1
2019,Jordan,Middle East,Government,Intern,LOW,,,0.01,,3.0,1,0.0,1
2019,Jordan,Middle East,Healthcare,Executive,LOW,0.73,0.73,,,,1,100.0,1
2019,Jordan,Middle East,Retail,Lead,LOW,,,0.04,,-2.76,1,0.0,1
2019,Jordan,Middle East,Tech,Lead,LOW,,,0.06,,,1,0.0,1
2019,Kenya,Africa,Education,Executive,LOW,,,0.08,,21240.0,1,0.0,1
2019,Kenya,Africa,Finance,Lead,LOW,,,0.04,,,1,0.0,1
2019,Kenya,Africa,Government,Senior,LOW,0.49,0.49,,,,1,100.0,1
2019,Kenya,Africa,Manufacturing,Lead,LOW,,,0.17,,22578.0,1,0.0,1
2019,Malaysia,Southeast Asia,Agriculture,Junior,LOW,,,,,,1,100.0,1
2019,Malaysia,Southeast Asia,Finance,Mid,LOW,,,,,,1,100.0,1
2019,Malaysia,Southeast Asia,Healthcare,Intern,LOW,,,0.08,,-0.21,1,0.0,1
2019,Malaysia,Southeast Asia,Healthcare,Senior,LOW,,,0.01,,-1.27,1,0.0,1
2019,Malaysia,Southeast Asia,Retail,Intern,LOW,,,0.18,,43200.0,1,0.0,1
2019,Malaysia,Southeast Asia,Tech,Senior,HIGH,,,0.1,40505.0,0.69,1,0.0,1
2019,Mexico,North America,Agriculture,Executive,HIGH,,,0.13,86548.0,0.82,1,0.0,1
2019,Mexico,North America,Agriculture,Senior,LOW,,,,,,1,100.0,1
2019,Mexico,North America,Education,Lead,HIGH,,,0.03,76292.0,0.65,1,0.0,1
2019,Mexico,North America,Education,Lead,LOW,,,0.59,,136482.0,1,100.0,1
2019,Mexico,North America,Finance,Lead,LOW,,,0.69,,11.36,1,100.0,1
2019,Mexico,North America,Healthcare,Lead,LOW,,,0.08,,,1,0.0,1
2019,Mexico,North America,Manufacturing,Lead,LOW,,,0.1,,86532.0,1,0.0,1
2019,Mexico,North America,Manufacturing,Mid,HIGH,,,0.16,99309.0,0.63,1,0.0,1
2019,Mexico,North America,Manufacturing,Senior,LOW,,,0.07,,,1,0.0,1
2019,Mexico,North America,Retail,Junior,HIGH,,,0.01,89212.0,0.81,1,0.0,1
2019,Mexico,North America,Retail,Senior,LOW,,,0.16,,,1,0.0,1
2019,Morocco,Africa,Agriculture,Lead,LOW,,,0.15,,,1,0.0,1
2019,Morocco,Africa,Education,Intern,LOW,,,0.1,,24220.0,1,0.0,1
2019,Morocco,Africa,Energy,Lead,HIGH,,,0.12,22611.0,0.62,1,0.0,1
2019,Morocco,Africa,Finance,Intern,LOW,,,0.02,,,1,0.0,1
2019,Morocco,Africa,Government,Lead,LOW,,,0.7,,30621.0,1,100.0,1
2019,Morocco,Africa,Healthcare,Executive,LOW,,,0.1,,25378.0,1,0.0,1
2019,Morocco,Africa,Manufacturing,Executive,HIGH,,,0.12,23811.0,0.65,1,0.0,1
2019,Nepal,South Asia,Education,Junior,LOW,,,,,,1,100.0,1
2019,Nepal,South Asia,Energy,Senior,HIGH,,,0.01,22980.0,0.65,1,0.0,1
2019,Nepal,South Asia,Finance,Junior,HIGH,,,0.05,23574.0,0.67,1,0.0,1
2019,Nepal,South Asia,Healthcare,Intern,LOW,,,0.14,,25062.0,1,0.0,1
2019,Nepal,South Asia,Manufacturing,Lead,LOW,,,,,,1,100.0,1
2019,Nepal,South Asia,Retail,Lead,HIGH,,,0.18,28006.0,0.85,1,0.0,1
2019,Nepal,South Asia,Retail,Senior,HIGH,,,0.13,28425.0,0.65,1,0.0,1
2019,Nepal,South Asia,Retail,Senior,LOW,,,0.03,,,1,0.0,1
2019,Netherlands,Europe,Agriculture,Senior,LOW,,,0.55,,122551.0,2,100.0,2
2019,Netherlands,Europe,Finance,Mid,LOW,0.73,0.73,,,,1,100.0,1
2019,Netherlands,Europe,Manufacturing,Executive,LOW,,,,,,1,100.0,1
2019,New Zealand,Oceania,Education,Intern,LOW,0.56,0.56,,,,1,100.0,1
2019,New Zealand,Oceania,Education,Junior,LOW,,,,,,1,100.0,1
